"ObjectApiName","ObjectLabel","ObjectKind","FieldApiName","FieldLabel","FieldType","IsFormula","ReferenceTo","PicklistValues","Required","Unique","Length","HelpText"
"Lead","Lead","Standard Object","Visa_Status__c","Visa Status","Picklist","False","","","False","False","",""
"Lead","Lead","Standard Object","Website",,,"False","","","False","False","",""
"Lead","Lead","Standard Object","Website_Job_External_ID__c","Website Job External ID","TextArea","False","","","False","False","","This field is auto-populated from the website application form. Do not edit manually unless correcting a data error."
"Lead","Lead","Standard Object","Work_Authorization__c","Work Authorization","Picklist","False","","","False","False","",""
"Lead","Lead","Standard Object","Years_of_Experience__c","Years of Experience","Number","False","","","False","False","",""
"Lead","Lead","Standard Object","Zip_Code__c","Zip Code","Text","False","","","False","False","20",""
"Lead","Lead","Standard Object","ZVC__IsCreatedByZoomApp__c","IsCreatedByZoomApp","Checkbox","False","","","False","False","",""
"Marketing__c","Marketing","Custom Object","Actual_Joining_Date__c","Actual Joining Date","Date","False","","","False","False","",""
"Marketing__c","Marketing","Custom Object","Assign_to_Lead__c","Assign to Lead","Checkbox","False","","","False","False","",""
"Marketing__c","Marketing","Custom Object","Candidate__c","Candidate","Lookup","False","Account","","True","False","",""
"Marketing__c","Marketing","Custom Object","Effective_Recruiter_Name__c","Effective Recruiter Name","Text","True","","","False","False","",""
"Marketing__c","Marketing","Custom Object","Initial_call_completed__c","Initial call completed","Checkbox","False","","","False","False","",""
"Marketing__c","Marketing","Custom Object","Introduction_script_created__c","Introduction script created","Checkbox","False","","","False","False","",""
"Marketing__c","Marketing","Custom Object","Job_boards_created__c","Job boards created","Checkbox","False","","","False","False","",""
"Marketing__c","Marketing","Custom Object","Marketing_Type__c","Marketing Type","Picklist","False","","Full time;C2C","False","False","",""
"Marketing__c","Marketing","Custom Object","No_of_Interviews_rescheduled_by_candidat__c","No of Interviews rescheduled by candidat","Number","False","","","False","False","","Number of Interviews Rescheduled after 10/04/2025"
"Marketing__c","Marketing","Custom Object","Offer_Letter_Date__c","Offer Letter Date","Date","False","","","False","False","",""
"Marketing__c","Marketing","Custom Object","Reason_for_paused__c","Reason for pause","LongTextArea","False","","","False","False","32768",""
"Marketing__c","Marketing","Custom Object","Reason_for_Stop__c","Reason for Stop","LongTextArea","False","","","False","False","32768",""
"Marketing__c","Marketing","Custom Object","Recruiter__c","Recruiter","Lookup","False","Recruiter__c","","False","False","",""
"Marketing__c","Marketing","Custom Object","Resume_Understanding_Session__c","Resume Understanding Session","Checkbox","False","","","False","False","",""
"Marketing__c","Marketing","Custom Object","Senior_Recruiter_Name__c","Senior Recruiter Name","Text","True","","","False","False","",""
"Marketing__c","Marketing","Custom Object","Status__c","Status","Picklist","False","","New Candidate;Initial Call;Applications;Offer Letter;Closed;Paused;Stopped","False","False","",""
"Marketing__c","Marketing","Custom Object","Tentative_Joining_Date__c","Tentative Joining Date","Date","False","","","False","False","",""
"Marketing__c","Marketing","Custom Object","TL_Recruiter_Name__c","TL Recruiter Name","Text","True","","","False","False","",""
"Niche__c","Niche","Custom Object","Domain_Type__c","Domain Type","Picklist","False","","Tech;Non Tech","False","False","",""
"Niche__c","Niche","Custom Object","Is_Active__c","Is Active","Checkbox","False","","","False","False","",""
"Niche_Question__c","NicheQuestion","Custom Object","Niche__c","Niche","MasterDetail","False","Niche__c","","False","False","",""
"Niche_Question__c","NicheQuestion","Custom Object","Question__c","Question","MasterDetail","False","Question_Bank__c","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Account__c","Candidate Name","Lookup","False","Account","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Account_information_collected__c","Account information collected","Checkbox","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Active_CPT__c","Active CPT?","Checkbox","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Assigned_to_Marketing__c","Assigned to Marketing","Checkbox","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","ATS_Score__c","ATS Score","Number","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Authorized_To_Work_In_US__c","Authorized To Work In US?","Checkbox","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Billing_Address__c","Billing Address","Text","False","","","False","False","255",""
"Onboarding__c","Onboarding","Custom Object","Candidate_Approval__c","Candidate Approval","Checkbox","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Candidate_Email__c","Candidate Email","Email","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Candidate_Form_Additional_Details__c","Candidate Form Additional Details","LongTextArea","False","","","False","False","131072",""
"Onboarding__c","Onboarding","Custom Object","Candidate_form_filled__c","Candidate form filled","Checkbox","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Candidate_form_sent__c","Candidate form sent","Checkbox","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Candidate_Time_Zone__c","Candidate Time Zone","Picklist","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Certifications__c","Certifications","LongTextArea","False","","","False","False","131072",""
"Onboarding__c","Onboarding","Custom Object","CGPA_Score__c","CGPA Score","Number","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","College_Name__c","College Name","Text","False","","","False","False","255",""
"Onboarding__c","Onboarding","Custom Object","College_Name_2__c","College Name 2","Text","False","","","False","False","255",""
"Onboarding__c","Onboarding","Custom Object","College_Name_3__c","College Name 3","Text","False","","","False","False","255",""
"Onboarding__c","Onboarding","Custom Object","College_Name_4__c","College Name 4","Text","False","","","False","False","255",""
"Onboarding__c","Onboarding","Custom Object","College_Name_5__c","College Name 5","Text","False","","","False","False","255",""
"Onboarding__c","Onboarding","Custom Object","Company_name_1__c","Company name 1","Text","False","","","False","False","255",""
"Onboarding__c","Onboarding","Custom Object","company_name_2__c","company name 2","Text","False","","","False","False","255",""
"Onboarding__c","Onboarding","Custom Object","company_name_3__c","company name 3","Text","False","","","False","False","255",""
"Onboarding__c","Onboarding","Custom Object","Company_Name_4__c","Company Name 4","Text","False","","","False","False","255",""
"Onboarding__c","Onboarding","Custom Object","Company_Name_5__c","Company Name 5","Text","False","","","False","False","255",""
"Onboarding__c","Onboarding","Custom Object","Course_Name__c","Course Name","Lookup","False","Course__c","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Current_Address__c","Current Address","Address","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Current_Domain__c","Current Domain","Text","False","","","False","False","255",""
"Onboarding__c","Onboarding","Custom Object","Daily_Interview_Availability__c","Daily Interview Availability","Text","False","","","False","False","255",""
"Onboarding__c","Onboarding","Custom Object","Date_of_Arrival__c","Date of Arrival","Date","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Date_of_Birth__c","Date of Birth","Date","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Declaration__c","I confirm that all the above information","Checkbox","False","","","False","False","","I confirm that all the above information provided is accurate. Any information which is wrong may result in termination of my services."
"Onboarding__c","Onboarding","Custom Object","Degree__c","Degree","Picklist","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Degree_2__c","Degree 2","Picklist","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Degree_3__c","Degree 3","Picklist","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Degree_4__c","Degree 4","Picklist","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Degree_5__c","Degree 5","Picklist","False","","","False","False","",""
"Onboarding__c","Onboarding","Custom Object","Degree_End_Date__c","Degree End Date","Date","False","","","False","False","",""
